,File,HLA,Avg_Token_NLL,model_path
1724,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAA2501_2_per_token_metrics.csv,A2501,21.039951778016988,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2501/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAA2501_2.pt
966,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA0207_1_per_token_metrics.csv,A0207,21.140966434196162,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0207/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA0207_1.pt
930,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB7301_2_per_token_metrics.csv,B7301,21.154238128662108,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB7301/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB7301_2.pt
111,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB4601_1_per_token_metrics.csv,B4601,21.21246363134945,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4601/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB4601_1.pt
1662,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB4501_2_per_token_metrics.csv,B4501,21.244900560911358,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4501/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB4501_2.pt
569,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAC1502_1_per_token_metrics.csv,C1502,21.302220074335732,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC1502/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAC1502_1.pt
575,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB2705_2_per_token_metrics.csv,B2705,21.314315966893567,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2705/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB2705_2.pt
1621,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAA2403_2_per_token_metrics.csv,A2403,21.52631072468228,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2403/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAA2403_2.pt
498,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB4801_2_per_token_metrics.csv,B4801,21.552600724356516,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4801/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB4801_2.pt
1525,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAC0401_2_per_token_metrics.csv,C0401,21.58254893941264,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0401/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAC0401_2.pt
753,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAC0303_2_per_token_metrics.csv,C0303,21.66747399622744,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0303/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAC0303_2.pt
491,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAB4801_1_per_token_metrics.csv,B4801,21.67542556031713,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4801/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAB4801_1.pt
559,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA0219_1_per_token_metrics.csv,A0219,21.72635244642599,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0219/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA0219_1.pt
1469,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAB2706_2_per_token_metrics.csv,B2706,21.731166986821126,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2706/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAB2706_2.pt
153,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAC0702_1_per_token_metrics.csv,C0702,21.931544673849892,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0702/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAC0702_1.pt
1647,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA0216_2_per_token_metrics.csv,A0216,21.95866936775884,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0216/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA0216_2.pt
581,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA0211_1_per_token_metrics.csv,A0211,22.022121920487127,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0211/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA0211_1.pt
900,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAA3215_2_per_token_metrics.csv,A3215,22.115029244550637,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3215/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAA3215_2.pt
568,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAC1502_1_per_token_metrics.csv,C1502,22.14035608340056,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC1502/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAC1502_1.pt
1484,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB4002_2_per_token_metrics.csv,B4002,22.192006890749564,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4002/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB4002_2.pt
911,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA3215_1_per_token_metrics.csv,A3215,22.23775005340576,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3215/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA3215_1.pt
796,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB8301_1_per_token_metrics.csv,B8301,22.312934703879435,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB8301/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB8301_1.pt
494,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB4801_2_per_token_metrics.csv,B4801,22.365330521876995,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4801/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB4801_2.pt
306,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAC0501_2_per_token_metrics.csv,C0501,22.52915096578493,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0501/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAC0501_2.pt
1626,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB1502_2_per_token_metrics.csv,B1502,22.537226253151893,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1502/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB1502_2.pt
626,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB5101_2_per_token_metrics.csv,B5101,22.668736927151794,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5101/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB5101_2.pt
965,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAA0207_1_per_token_metrics.csv,A0207,22.68789924845785,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0207/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAA0207_1.pt
977,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB2702_1_per_token_metrics.csv,B2702,22.7350181066073,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2702/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB2702_1.pt
533,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAA3201_1_per_token_metrics.csv,A3201,22.933867442553638,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3201/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAA3201_1.pt
1651,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA0216_1_per_token_metrics.csv,A0216,22.935353678255343,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0216/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA0216_1.pt
157,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAA3207_1_per_token_metrics.csv,A3207,22.940497851405826,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3207/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAA3207_1.pt
1080,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB2720_1_per_token_metrics.csv,B2720,23.026812566797062,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2720/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB2720_1.pt
1753,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB1801_1_per_token_metrics.csv,B1801,23.174211368555355,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1801/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB1801_1.pt
374,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAB1402_2_per_token_metrics.csv,B1402,23.19226187467575,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1402/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAB1402_2.pt
150,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAC0702_1_per_token_metrics.csv,C0702,23.240262167020276,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0702/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAC0702_1.pt
624,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB5101_2_per_token_metrics.csv,B5101,23.2855551974851,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5101/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB5101_2.pt
315,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA2603_2_per_token_metrics.csv,A2603,23.322070879489182,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2603/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA2603_2.pt
556,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA0219_2_per_token_metrics.csv,A0219,23.49270344350487,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0219/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA0219_2.pt
766,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAA2602_1_per_token_metrics.csv,A2602,23.663653495044244,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2602/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAA2602_1.pt
1456,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB3901_1_per_token_metrics.csv,B3901,23.67927641645392,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3901/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB3901_1.pt
884,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB1509_1_per_token_metrics.csv,B1509,23.69988302014317,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1509/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB1509_1.pt
321,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA2603_1_per_token_metrics.csv,A2603,23.828953243792057,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2603/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA2603_1.pt
311,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAC0501_2_per_token_metrics.csv,C0501,23.890637974990042,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0501/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAC0501_2.pt
1458,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB3901_1_per_token_metrics.csv,B3901,24.058612501434094,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3901/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB3901_1.pt
561,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAC1502_1_per_token_metrics.csv,C1502,24.067689418792725,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC1502/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAC1502_1.pt
805,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB1517_1_per_token_metrics.csv,B1517,24.162453905905018,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1517/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAB1517_1.pt
159,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAA3207_1_per_token_metrics.csv,A3207,24.170649751985266,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3207/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAA3207_1.pt
499,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAB4801_2_per_token_metrics.csv,B4801,24.29915568419965,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4801/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAB4801_2.pt
566,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAC1502_2_per_token_metrics.csv,C1502,24.364994030249747,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC1502/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAC1502_2.pt
156,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA3207_2_per_token_metrics.csv,A3207,24.45970266064008,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3207/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA3207_2.pt
816,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAC0602_2_per_token_metrics.csv,C0602,24.659699384868144,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0602/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAC0602_2.pt
1728,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA2501_1_per_token_metrics.csv,A2501,24.687196797794766,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2501/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA2501_1.pt
621,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAC0802_2_per_token_metrics.csv,C0802,24.770605401559422,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0802/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAC0802_2.pt
1648,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA0216_1_per_token_metrics.csv,A0216,24.84750117244072,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0216/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA0216_1.pt
490,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB4801_1_per_token_metrics.csv,B4801,24.877257637990017,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4801/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB4801_1.pt
1629,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAB5401_1_per_token_metrics.csv,B5401,24.992512397773382,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5401/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAB5401_1.pt
757,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAC0303_2_per_token_metrics.csv,C0303,25.491025481621424,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0303/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAC0303_2.pt
813,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAC0602_1_per_token_metrics.csv,C0602,25.65573183009218,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0602/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAC0602_1.pt
619,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAC0802_1_per_token_metrics.csv,C0802,25.659883712780356,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0802/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAC0802_1.pt
376,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB1402_2_per_token_metrics.csv,B1402,25.732640743264408,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1402/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB1402_2.pt
1658,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA0216_2_per_token_metrics.csv,A0216,26.07753743065728,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0216/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA0216_2.pt
1417,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA6823_1_per_token_metrics.csv,A6823,26.36773109290031,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6823/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA6823_1.pt
1478,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA3301_1_per_token_metrics.csv,A3301,26.41532428869825,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3301/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA3301_1.pt
1424,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAA6823_2_per_token_metrics.csv,A6823,26.4245597805207,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6823/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAA6823_2.pt
158,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA3207_2_per_token_metrics.csv,A3207,26.42665944796864,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3207/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA3207_2.pt
811,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAC0602_1_per_token_metrics.csv,C0602,26.64832785548168,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0602/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAC0602_1.pt
828,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAC0304_2_per_token_metrics.csv,C0304,26.70170994510271,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0304/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAC0304_2.pt
825,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAC0304_1_per_token_metrics.csv,C0304,26.711416625068523,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0304/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAC0304_1.pt
497,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB4801_2_per_token_metrics.csv,B4801,26.723587367879716,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4801/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB4801_2.pt
1302,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAA8001_2_per_token_metrics.csv,A8001,26.78258227726275,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA8001/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAA8001_2.pt
1421,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAA6823_1_per_token_metrics.csv,A6823,26.952380658577358,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6823/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAA6823_1.pt
975,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB2702_1_per_token_metrics.csv,B2702,27.00912739170922,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2702/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB2702_1.pt
1414,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAA6823_1_per_token_metrics.csv,A6823,27.339518864949543,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6823/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAA6823_1.pt
962,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAA0207_1_per_token_metrics.csv,A0207,27.412778854370117,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0207/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAA0207_1.pt
320,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA2603_2_per_token_metrics.csv,A2603,27.771948284573025,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2603/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA2603_2.pt
107,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB4601_2_per_token_metrics.csv,B4601,27.77462860944434,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4601/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB4601_2.pt
1589,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB3801_2_per_token_metrics.csv,B3801,27.836707592010498,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3801/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB3801_2.pt
1586,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB3801_2_per_token_metrics.csv,B3801,28.15879774093628,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3801/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB3801_2.pt
1538,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA6601_2_per_token_metrics.csv,A6601,28.23619590202969,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6601/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA6601_2.pt
1587,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB3801_1_per_token_metrics.csv,B3801,28.26610056559245,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3801/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB3801_1.pt
1721,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA2501_1_per_token_metrics.csv,A2501,28.36989016369618,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2501/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA2501_1.pt
899,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA3215_1_per_token_metrics.csv,A3215,28.431656965842613,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3215/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA3215_1.pt
145,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAC0702_2_per_token_metrics.csv,C0702,28.45380591815775,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0702/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAC0702_2.pt
43,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB2704_1_per_token_metrics.csv,B2704,28.58575669782558,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2704/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB2704_1.pt
772,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAA2602_1_per_token_metrics.csv,A2602,28.607286950662733,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2602/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAA2602_1.pt
901,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA3215_1_per_token_metrics.csv,A3215,28.68184541257307,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3215/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA3215_1.pt
324,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB4013_1_per_token_metrics.csv,B4013,28.758994161267765,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4013/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB4013_1.pt
758,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAC0303_1_per_token_metrics.csv,C0303,28.80329399012165,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0303/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAC0303_1.pt
380,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB1402_2_per_token_metrics.csv,B1402,28.97562969593842,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1402/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB1402_2.pt
885,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB1509_2_per_token_metrics.csv,B1509,29.072679888972196,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1509/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB1509_2.pt
1625,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB1502_1_per_token_metrics.csv,B1502,29.168848831463947,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1502/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB1502_1.pt
792,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB2703_1_per_token_metrics.csv,B2703,29.269763848511506,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2703/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB2703_1.pt
906,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAA3215_1_per_token_metrics.csv,A3215,29.37976566228535,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3215/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAA3215_1.pt
46,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB2704_1_per_token_metrics.csv,B2704,29.394672382974683,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2704/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB2704_1.pt
